取得日,企業,証券コード・ティッカー,企業関与,企業関与信頼度,テーマ,材料,事業進展スコア,株価反応1日,株価反応5日,株価反応20日,未織り込みギャップ,株価,時価総額,PER,PBR,PSR,EV/EBITDA,EPS,EPS成長率,EPS成長判定,売上成長率,営業利益成長率,ROE,ROIC,営業CF,FCF,配当利回り,配当性向,利益品質,バリュエーション整合性,データ品質,データ基準日,決算期,指標基準,取得元,整合性チェック,リスク,タイトル,公開日時,URL
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Sivers to provide lasers for GlobalFoundries; Nvidia ramps optical AI 'engine' - Optics.org,2026-06-02T16:00:00+09:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxPRlQwUFhtWlJTVWZiNVN3ZXpRQ2pFeGh0azZpSFNqcVkwN0dJVVdKSUhhMWJrc3BxVmV3SmVhc1RPSFRjYW9FbjA1a0dyRGNxZjhOT1ptWXczcWVhMnlKTE5nV0V6SmhtQTFRbWJpQmhCbkc4cGVuU3ppYVBUb3hSWXZOMFc2YVpLUm1IcldJMWJDZUltcXBsZnFuR19IcDJF?oc=5
2026-09-21,Corning Incorporated,GLW,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,150.1300048828125,129320234339.02771,82.03825403432377,10.901627884967397,8.274376757247918,36.725899421426426,1.83,215.51724137931038,通常成長率,19.141637444732428,100.79295154185024,14.191081669852842,9.841828404111872,2695000000.0,1413000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2025-12-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Corning bets on SiPh and CPO to drive AI data center growth - digitimes,2026-07-29T16:00:00+09:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxOaVdzcTV4aU1DdnF6MWlZYXo5S1Zud0Y0NGNidnZTY2c5UV9ldW00bmNjekpsaG5JZXNjTEg5dlFTMDItaktKS3l2elJoallXMU93VHVfWXhfSi1wcTNGaHhMb2U3dkRUWGdEM1FWSzZaSzhqRkdkcnZqVmFqd1Ezdzk0dXc2aTB1c05WSQ?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"NVIDIA Compute Architecture Paves the Way for Scale-Up Optical Interconnects; CPO Penetration in AI Data Centers Expected to Rise Steadily, Says TrendForce - TrendForce",2026-03-11T16:00:00+09:00,https://news.google.com/rss/articles/CBMicEFVX3lxTE9NXzBDVFNBdm5fMFRoT0dHQWtoMnp6ZksyR2hxRlhDb2NKRGVuNUJjclVDZUczOTZ3Z1dKV2dmT2ota1BVckh4eGhEeXNKZElLV2JDQ3EzZE5qTm5PYXBkOGxIOGJldi02VWFVMS1Mc0I?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,NVIDIA: Co-Packaged Optics at a Crossroads: Narrow & Fast vs. Wide & Slow - semivision,2026-03-18T16:00:00+09:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxQTkxrdDNuY3o4MjNPZ016RTY5S193a0JNSDk5S0w4eEVTWXZyek1jcVdDdWpTdDQ1QjJWekpxWVplSzlDQ3lCZEFRWnJqVThtbURFR0ZoS19qbjdWd3JmWHRlcmR4VHdCTm5ISFY3RDhJMjdiZERBZlM1bjA2cnhNTjJ2aXVPVjBLQWc?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"GTC 2026 Outlook: How NVIDIA Is Redefining AI Infrastructure with LPX, CPO, and Rubin - semivision",2026-02-28T17:00:00+09:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxOV0x0Wk1iX3BPdE1TQ0hQYUJqZXBwNVh0X3NFQ1VQeVZyamtabDhQd0hUR2duLS1IU2ZDSkVlUjI4SVNONE1ncFNOZ1JheGRnYWQyLWxkYml2V2p1cDVadENVcU85RHpaeGdsdEMzOXlmLWY1QTIwVlh6ZGpNR2NWdEFmNUQycjFzZGc?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"Huang Shares Nvidia Roadmap Showing More Chips, NVL1152, Scale-Up CPO - HPCwire",2026-03-18T16:00:00+09:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxNbnBMVFNSZjJ1X2lnTDBEMmhlUk12NDBoVEV5MXVacW5NWWhYT1RCZUlIamptUmIwSmgyOXcxTXpPSTQ4dkwzVklOeGtqaGZRWVpjY1ByRHhGVk9OZHNpejNlbWRpa0JWRzlqX0p5TmFtLUxycDJmWTI4cTVmMXN4U05yUnVqQVdXLVBnS3BlX3ctN01NSGJtTGVkWmJWUjJBbUlzYVBReVBYLVpHa3pj?oc=5
2026-09-21,Broadcom Inc.,AVGO,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,357.6099853515625,1707097706096.4312,74.97064682422695,20.856036763171748,26.72058018214083,50.58638319111687,4.77,287.8048780487805,通常成長率,23.874432853763516,73.87970125366765,31.04786198563469,20.01919385796545,27537000000.0,26914000000.0,,,暫定良好,OK,83.3,2026-09-21,2025-10-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Broadcom CPO: From concept to core competency - Broadcom,2025-05-19T16:00:00+09:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxPeEgzR3gxaTN1N1o3UnY3dUFoeXR2eWVKbUlDQ3JBeGtBY0E2eTBiNzlLMXpYNmY1MzY1Qld3SjUyMnpnODBvSnI4azIxaTVNOUtRMmx1cHU5UHB2dWpyN1BMQTBVeG5pWFpDQmZhMUdKNjJJNk04cms5by1ITk5UTndIMEJRLS1lQVBOSTFBSzR4cGNEWjJ5WXpxSkdzUEZCdUc5TmZ5WnpnbElYR0E?oc=5
2026-09-21,Broadcom Inc.,AVGO,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,357.6099853515625,1707097706096.4312,74.97064682422695,20.856036763171748,26.72058018214083,50.58638319111687,4.77,287.8048780487805,通常成長率,23.874432853763516,73.87970125366765,31.04786198563469,20.01919385796545,27537000000.0,26914000000.0,,,暫定良好,OK,83.3,2026-09-21,2025-10-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Broadcom’s CPO Strategy and Its Implications for the Future of Optical Interconnects - semivision,2025-06-04T16:00:00+09:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxQZ1hmdmZ1dzh1M0JBU0MweWdIdWRGdFZ3SzJ2WFh3M0dmeGtjenZ5MFFtVmhzSW5XRmpmbzQ0TmNmMWw5SVJ3UU92QVQ5VkVQWXFlN0I0WkhrRWd5RVhpc3hJY21mWnNoRmYwNUlxOElzbndXTTBjM0ppZWdOT01VSkFtNk43UFJiOGdnYQ?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,半導体,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,NVIDIA: AI-Powered Innovation: Driving The Next Wave of Semiconductor Breakthroughs - semivision,2025-05-16T16:00:00+09:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPZVFxRFo1ZG9Yd3ZScVhxY3VEcGloSXZDejdublZNM2JIWEZ2dWNwLVhKd3RrNENjcHEzZldkSXN1c3AtUGgzdEg3bWt0VWVmUDZXNzFYRnFzanZ3SHBBQW9mMnRXbkZKdVZyNnE3ZFlpX1U2LW1yeUtyWkhrVndsNERIQQ?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,半導体,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Key facts: NVIDIA Vera Rubin live; RTX Spark chip; PC sales $16B - TradingView,2026-06-03T16:00:00+09:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxQLThDOG9fWkhiME1CWHloNTY4eFRyTi1yY3B2d1FoQmhVZXVISl9naWkyLXN6YS1BSGZjSEt0bFF3NjRERDEyR2xXU1g1V0ZGNjVmX1hwRDQxRUJYT3Q3cml0YW1zQjFsX1BMeWx2Mk1vcUFxSENHZmsteHRCdDY5THBkc3FWcHFjOVF3ZC12UzRHOURKcXlqUGJFWWFLYmtLX3dGeHpHLWRMd2xLNEhrR0dXd196ZHhYTVpDRFQtaw?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,TSMC COUPE × Metalens: Building the Key Optical Architecture for NVIDIA’s Next-Generation AI Interconnect - semivision,2025-11-28T17:00:00+09:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE1pTHFsdEtHQ0ljMVNVWWN2WjJDbkF4Zk1oTjRFUXBiWjZmUF9jMEJ1QnEzbThEbDEwQWM1RW1raXgtMWhVdWZ0bXlYWFJuWjNyTHJRT2ExY2pVbTRqVTJMblRjNUQybGxlUTRvYV9VSlU0VVpQVXVwVk9HNFVoQQ?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,半導体,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"NVIDIA Kicks Off the Next Generation of AI With Rubin — Six New Chips, One Incredible AI Supercomputer - NVIDIA Newsroom",2026-01-05T17:00:00+09:00,https://news.google.com/rss/articles/CBMidEFVX3lxTE1wVTdNYW04bUY5N2s2cWlUR25KZzZ3ZlFxdUZ2MWgwZGFmSUJqNGQxV3E5M0ktZDAzOGFkMGtSaThmSnBrc09jN1ZYakpjWDlabmdJcDYxTjV1LXpmVW16MkJ1NDNFNE9sOUYxVUR0UUtWdzdE?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Could Nvidia's Revolutionary Optical Switch Transform AI Data Centers Forever? - IEEE Spectrum,2025-03-25T16:00:00+09:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5fdGhrQ3BCaXM1VjZxdjJ6b2twODlPQkVjR1dlWVhPUUh3eTlOcUdhX2pBdWYxNjJIaWJuQlEwNTRsUVUyeC1UR1prWXYyNkpaeTlXSEFxYw?oc=5
2026-09-21,NVIDIA Corporation,NVDA,関与候補,0.74,光通信,テーマ関連,10,,,,8.3,222.27000427246094,5367153793167.114,45.36122536172672,34.34386898233164,24.855068552858295,36.77318745618957,4.9,66.66666666666667,通常成長率,65.47353579009479,60.076363055995486,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,,,一時要因あり・要確認,OK,83.3,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Nvidia backs copper in next-gen interconnects amid CPO push - SDxCentral,2026-03-19T16:00:00+09:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxQZDZZZGdNUHJYeTZFMXA1UHZCM2VkSmRNT1dzbWVnQzRtRXJRUEZjV3FYVUtWMTlBS2w1N3hfWXdEVmNDZzd6LTNGQ1NrUGUxMnRWMncyck5Rem9pMkNGejI5T1dpeW9YRGJPR1Bya0w4QmhxcDFKMTA3Uk9kQ2Y0dEFHWU9EczJualdCajJyM1R2cExwNV9VMjVFOVlkRTMxbVVDY1NtX0UzTThKVVdhNkRn?oc=5
2026-09-21,"Marvell Technology, Inc.",MRVL,関与候補,0.74,AIデータセンター,テーマ関連,10,,,,7.5,244.25,219508601725.25,79.56026058631922,14.46305926377163,26.786981881391405,48.82596187612891,3.07,,赤字→黒字転換,42.08728521145078,,19.25409404587639,7.126410325271662,1750500000.0,1391900000.0,,,暫定良好,OK,75.0,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Why Marvell (MRVL) Is Drawing Fresh Attention for AI Data Center Networking - Yahoo Finance,2026-05-19T16:00:00+09:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxPWnNQdlpyMk02bTNUYnR1aFZHWHVZVmR5SVYxZHJwRFFjQXptTzl4T1VPUXc3dVhqZUZwdUtSSl9IVW1ld3Y5ckV4Ui00cXNTZ25JWlJKRGg1TkY5ZGMyOUtBS0ZzcmVFQjNTN2NGUEl6SERPTDJ5NGFhcXljbTdQT0g5RVQyN1ZTS3hDVWg0MlRiN3hmc1d2TzlnZw?oc=5
2026-09-21,"Marvell Technology, Inc.",MRVL,関与候補,0.74,半導体,テーマ関連,10,,,,7.5,244.25,219508601725.25,79.56026058631922,14.46305926377163,26.786981881391405,48.82596187612891,3.07,,赤字→黒字転換,42.08728521145078,,19.25409404587639,7.126410325271662,1750500000.0,1391900000.0,,,暫定良好,OK,75.0,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Marvell and Tower hit 5 million chip milestone in AI networking push - calcalistech.com,2026-06-18T16:00:00+09:00,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBJdFhTTjVWYmRCb3FxbnlNcWliWG9QVWNkWDQ3dnMtWUJ0LWZyZWpoTVB4UEl6LVA4Q19faWRQRG13ZTdYanAxanNHbDdQcUNmWnZOalRFMDVJM0JuVUhzVk5XbzJWQkk?oc=5
2026-09-21,"Marvell Technology, Inc.",MRVL,関与候補,0.74,AIデータセンター,テーマ関連,10,,,,7.5,244.25,219508601725.25,79.56026058631922,14.46305926377163,26.786981881391405,48.82596187612891,3.07,,赤字→黒字転換,42.08728521145078,,19.25409404587639,7.126410325271662,1750500000.0,1391900000.0,,,暫定良好,OK,75.0,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Marvell Raises Revenue Outlook Again on Surging AI Data Center Demand - thelec.net,2026-05-29T16:00:00+09:00,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBFQmdWLURxby16SHpnUExza0l4cDNwMklCT290R1NZeVg0YURGMlgxeFd0cThCUnJZdXZ0TlFFdzYtMDdTSlFzWWV5ZzhzalVIX2xNRDF1UDdsbDh4bnpXTVlVWUxyeGs?oc=5
2026-09-21,Lumentum Holdings Inc.,LITE,関与候補,0.74,光通信,テーマ関連,10,,,,7.5,930.9099731445312,83502624591.06445,-10.014091793723443,17.760637313595353,27.704918576995507,-11.974930940015174,-92.96,-25224.324324324323,黒字→赤字転落,83.22188449848025,,-240.02699615823903,11.243604439846786,751400000.0,300100000.0,,,赤字・要注意,OK,75.0,2026-09-21,2026-06-30,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:赤字・要注意,Who Owns the Optical Layer? Lumentum’s Race to Control AI Interconnects - semivision,2026-04-11T16:00:00+09:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQVROeE9Fb2x3WG1HelBwYTh3ZEFVcEVPcnNvbmJzeHNIRlVJUzk2eHdDSUFIX3dpNmhsazNSTGNQV1VfMWlBT2NQYy1nN3Q0dUVQVi1tX1JiZEFVZnJYblZveXZCcXY3R015Z3Fwc2MtbFd5S25NWDRxdDM3WUp2ZmJPYw?oc=5
2026-09-21,Lumentum Holdings Inc.,LITE,関与候補,0.74,光通信,テーマ関連,10,,,,7.5,930.9099731445312,83502624591.06445,-10.014091793723443,17.760637313595353,27.704918576995507,-11.974930940015174,-92.96,-25224.324324324323,黒字→赤字転落,83.22188449848025,,-240.02699615823903,11.243604439846786,751400000.0,300100000.0,,,赤字・要注意,OK,75.0,2026-09-21,2026-06-30,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:赤字・要注意,Optical Interconnect Materials in Crisis! Lumentum CEO Warns: Indium Phosphide Shortage Could Be Worse Than Memory Chips - finance.biggo.com,2026-08-03T16:00:00+09:00,https://news.google.com/rss/articles/CBMidkFVX3lxTE8teTFWSk5Ha1NEbUdjUFc3TnFqNTY2V1B0TUN4aGtpTTM5dzVLeTh0cmE5NUgwMEhaTlVFZHdlU0FKQXRYQ3hJSU9Cb1UxME1jZ2VtX3ZLdDNRS2NBQkdmNmNVeEUwRXd1elktZzNYdjg3WDNqVHc?oc=5
2026-09-21,Intel Corporation,INTC,関与候補,0.74,光通信,テーマ関連,10,,,,7.5,108.5999984741211,570641549791.2291,-1809.999974568685,4.745744195270961,10.796767445390595,40.39365680585406,-0.06,,通常成長率,-0.46703451912393223,,-0.25005736334646056,-0.012110166059133252,9697000000.0,-4949000000.0,,,赤字・要注意,OK,75.0,2026-09-21,2025-12-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:赤字・要注意,"Co-Packaged Optics (CPO) foundry roadmaps — breaking down TSMC, Intel, Samsung, and GlobalFoundries' approach to next-generation scale-up connectivity - Tom's Hardware",2026-08-03T16:00:00+09:00,https://news.google.com/rss/articles/CBMiswJBVV95cUxQOGFDSzhjdzFpdGVidzJDYXFrSW5jbmlDdDU1aWloakNGTWpRc2Rxbi0wNVFqYnA0WFBtVllodDJUelVjY0hIU1ZBbk9YZDR3a2Q1YVgweHE2TGhCX2thRU5SRFNyNHV4NXhuWVJodTlhQ1M1OTdlc29vSDY1T1NwMzZJQXpKeXVtVEEtcUpjUGNCcWdwYlhMc2UyTFgtUl9jVnFQc1g3WlNGbWFrbDlYY050a0laa3IxT1ktdlhxYWFncEJBamtuR0Q1a21DcktzX1dCeTlVTUxVZ1pabS1vLWxNR3hZVWd2XzdsQ1hINXBTOFg2eW1WZGJoVnNieHI0el8yak0wVk9PYWRhbjFkUXo2cjhreUlBRE90Z2Nmd3B5aWlydk5qT1Ridm02djBBaFBF?oc=5
2026-09-21,"Marvell Technology, Inc.",MRVL,関与候補,0.74,光通信,テーマ関連,10,,,,7.5,244.25,219508601725.25,79.56026058631922,14.46305926377163,26.786981881391405,48.82596187612891,3.07,,赤字→黒字転換,42.08728521145078,,19.25409404587639,7.126410325271662,1750500000.0,1391900000.0,,,暫定良好,OK,75.0,2026-09-21,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,From Custom SRAM to Optical SerDes: How Marvell Builds the Data Highways for AI Chips - semivision,2025-07-09T16:00:00+09:00,https://news.google.com/rss/articles/CBMigAFBVV95cUxNMUVwVXE1M1d4TERKUmQ3ZnBwTXhiWWtya3BnSl92ZDZrNEJmVmtUTlVpbW9NaFNJeGlXR3dNLXAzUldwRHpzdGh5NWQ5RDBUYjl3b3V6dmItUy0xR3NESzFDRnVwTjFkVFRpV19RWEpUYjJEMWo4V1lYTGVSRVFRRw?oc=5
2026-09-21,未特定,,複数候補・要確認,0.45,AIデータセンター,大企業との提携,28,,,,7.3,,,,,,,,,NA,,,,,,,,,未判定,CHECK_REQUIRED,0.0,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia and Marvell expand AI infrastructure ecosystem with NVLink Fusion partnership - eenewseurope.com,2026-04-01T16:00:00+09:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOTjlVcWZBRFRPaDNpdzl1Qk94MEdCSkZlZXVsZE55SGRBWkRCWFFBV01SNmtQelFJM2dWWm96N3UtOUx3MmxLTUdpOGl6WkJjSVg1a3YwdGYtczF1QTJPOU1HNjBQalNZYmdPdVJpS0xPbnM4N2JLbG1QU1l1MjZkMEloVmM4QzVMM1V2SXhJR1JVYUUtajZUSnB2WW1QellOVGJURXRrZDZpaS1sbi1RY3JySEloTXNv?oc=5
2026-09-21,未特定,,複数候補・要確認,0.45,光通信,大企業との提携,28,,,,7.3,,,,,,,,,NA,,,,,,,,,未判定,CHECK_REQUIRED,0.0,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Behind NVIDIA's Partnership with Corning: Surge in Optical Connectivity Demand for AI Data Centers on the Horizon - Moomoo,2026-05-06T16:00:00+09:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxOVV9qbk95YzdYbl9YX29mLWpYNFRiM1dKVlpkcHZEa2pfTXFneUs4MHJ0MUlxY3F5MnRNSHdkUXFsTmtaandyME4zRnJ4d0FIdUVDS2x3NlFsNFFhSWFzV1VTWlhJQ2podHItT3R6VEpDOXpKX25GQlVWV3k1aHhabUJBb2Z5aTJKMUxuT3pjSUJPZlQ4SnluLXRXWkhReU15SUhoRGhodUFFQmJrTUdfNmZR?oc=5
2026-09-21,未特定,,複数候補・要確認,0.45,未分類,大企業との提携,24,,,,6.3,,,,,,,,,NA,,,,,,,,,未判定,CHECK_REQUIRED,0.0,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Optics Sector Quick Take: Nvidia's Partnership with Corning; Lumentum and Coherent's Earnings Summary - Moomoo,2026-05-08T16:00:00+09:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxNdnF5cF96dzlta0gxSWx5bG54OE5Ed09ORXZqLVhtU0p4bUtxRVc4ZEprWlNBSXZnLUNfRkViNlBJVjJwTW9oalNEVWR1M1dINXRwcmpXWVdUMjIwamgxVzVFaFJDRjBLMkJ0MXFRZ3lUTk5SdUItSDZTMnFuX05OM1prUERkYjN4cEFic2pBYi1Fak1OTVk3ZnBVUVFrV0NOZ19mVXFldlBkdmxUTFF1Ni1BRHZnZzgtTVE3bw?oc=5
2026-09-21,未特定,,複数候補・要確認,0.45,未分類,戦略的投資,22,,,,5.8,,,,,,,,,NA,,,,,,,,,未判定,CHECK_REQUIRED,0.0,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia Invests $2B in Coherent for Next-Gen Data Center Optics - The Tech Buzz,2026-03-02T17:00:00+09:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxNcHNHQXJwWTlLQ3VhNTE5NzkwN0lVMlZxUHJSaWVkdEFhaTNUMHBINXA2M2tuRlhrT0VvVXRjZmlJMG5ja3NpM0Vxd1BpR1RSOEs0SzhrQ2p4Y1AxbjVwZkxEMmRZUF9rS3BQV3N3dUkyNUg4bzV6Zl9QeHZlTTVFUUM0d1hZamlNV29FNXdDTGJaZ2tiR3FmalNR?oc=5
2026-09-21,未特定,,未特定,0.0,未分類,戦略的投資,22,,,,5.8,,,,,,,,,NA,,,,,,,,,未判定,CHECK_REQUIRED,0.0,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Sivers to invest $30 mn to expand InP manufacturing facility in Glasgow - electronics.economictimes.indiatimes.com,2026-09-04T16:00:00+09:00,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNNmNiUUd4dUlKaXpmU1d6SFlQRzFwRHhuY1YwLVRGWDZiN2lna0FlQ0RRWWtlRVB1RTFWYWJRbjBISEN5TDhLbWpaWkF6a1FFam1XUHVURDVNNzlPeHVQWUlSNWRUNm8tSmd4cXM0SVJJU2RubVVoVlozcUg3cnhqc0N2VUxDMDZwc0JuZ1FNMzN3WUNjUXRsbkdhUWJGUVlFQXNGbUtkZ01UNDJFVnZLWEdORF82NWx0VnlIQVFZQ0l1TDhvNVVPVEIzU2ZSYUE2WHlpRVdzZ01tR0NaMnBOVEpB0gHnAUFVX3lxTE9WVVMwTzR4WGltVWFVX0ZOOWcxaUFQeEx5RUpkN3VRUFVyZkw3dXpyYVlKaVJ2RUVsX092SjVUTHdrYkxMWF9hcnM4YkxjVVc2bGYtNFFFaW9qdDNDc09jTW5UQ1ZPNDhmQ2pUTWxwRU52UXMtUGNLNl95aTRiT2RmYU84enpSTzEyYmNyNl92SmsxRFlGZEk5ZmQ0cTNNRUxVeDNBYmFlZ184bm1ZWkFaR0F0WTd6RnVCc29sUU5NYmtjbWJ3S0tnbWJyN2tUbFlIYm1DNTJHeVpuNGlYVHJWNzhTbFppZw?oc=5
